,title,company,rating,location,salary,summary
263,Data Scientist / Analyst,Adoro,,"Mumbai, Maharashtra",,"Basic understanding of statistic and Experience manipulating large data sets through statistical software(ex R, Matlab etc).30+ days ago·More...View all Adoro jobs - Mumbai jobsSalary Search: Data Scientist / Analyst salaries in Mumbai, Maharashtra"
264,ML Engineer,Course5,,"Bengaluru, Karnataka",,"Manage the entire lifecycle of data projects from strategic planning to tactical activities (data.Envisage next-generation data science challenges and…10 days ago·More...View all Course5 jobs - Bengaluru jobsSalary Search: ML Engineer salaries in Bengaluru, Karnataka"
265,ML / NLP Developer,Neo Credence,,"Ahmedabad, Gujarat","₹3,00,000 - ₹5,00,000 a year","Experienced in Machine Learning Concepts.Experienced in developing Machine learning models.Experience in solving classification problems.10 days ago·More...View all Neo Credence jobs - Ahmedabad jobsSalary Search: ML / NLP Developer salaries in Ahmedabad, Gujarat"
266,Jr. Data Scientist,xtLytics,,"Noida, Uttar Pradesh",,"Use strong business acumen, as well as an ability to communicate findings and mine vast amounts of data for useful insights.30+ days ago·More...View all xtLytics jobs - Noida jobsSalary Search: Jr. Data Scientist salaries in Noida, Uttar Pradesh"
267,Associate Manager - Technical Analytics,Novartis,4.1,"Hyderabad, Telangana",,"Develop, manage and optimize the data extraction, transformation and reporting process, transform data into actionable business insights.30+ days ago·More...View all Novartis jobs - Hyderabad jobsSalary Search: Associate Manager - Technical Analytics salaries in Hyderabad, TelanganaSee popular questions & answers about Novartis"
268,Senior Insolvency Executive,Insolvency & Restructuring company,,"Vadodara, Gujarat","₹6,00,000 a year","Attention to detail and strong time-management skills.Credible and effective communication skills (written and verbal).30+ days ago·More...View all Insolvency & Restructuring company jobs - Vadodara jobsSalary Search: Senior Insolvency Executive salaries in Vadodara, Gujarat"
269,Data Scientist,GridEdge Technologies,,"Pune, Maharashtra",,"Extending company’s data with third party sources of information when needed.Enhancing data collection procedures to include information that is relevant for…30+ days ago·More...View all GridEdge Technologies jobs - Pune jobsSalary Search: Data Scientist salaries in Pune, Maharashtra"
270,Professional - Data Scientist / Analytics,Sutherland,3.6,"Hyderabad, Telangana",,"3-6Yrs of experience in data analytics.Understand the business problem and the data.Understand the business problem and the data.30+ days ago·More...View all Sutherland jobs - Hyderabad jobsSalary Search: Professional - Data Scientist / Analytics salaries in Hyderabad, TelanganaSee popular questions & answers about Sutherland"
271,Data Scientist,Big Data BizViz (BizViz Technologies Pvt. Ltd),,"Bengaluru, Karnataka",,"3+ years of experience in using statistical and data mining techniques to solve real business problems.Analyze data sets to summarize, identify trends, predict…30+ days ago·More...View all Big Data BizViz (BizViz Technologies Pvt. Ltd) jobs - Bengaluru jobsSalary Search: Data Scientist salaries in Bengaluru, Karnataka"
272,Junior Data Science Team Member,Imurgence,,India,,"Analyse data to help in better descision making.Experience with common data science toolkits, such as R desirable.Knowledge or experience of how APIs work.30+ days ago·More...View all Imurgence jobs - India jobsSalary Search: Junior Data Science Team Member salaries in India"
273,Machine Learning Engineer,Sony India Software Centre Pvt Ltd,4.1,"Bengaluru, Karnataka",,"#1. Strong understanding of Deep Learning & Machine Learning fundamentals.#3. Hands-on-experience in any DL framework (PyTorch/TensorFlow).10 days ago·More...View all Sony India Software Centre Pvt Ltd jobs - Bengaluru jobsSalary Search: Machine Learning Engineer salaries in Bengaluru, KarnatakaSee popular questions & answers about Sony India Software Centre Pvt Ltd"
274,(Product Development Engineer I) Machine Learning,Phenom People,4.7,"Hyderabad, Telangana",,"Work closely with Machine Learning Scientists (PhDs), ML engineers, data scientists and data engineers to address challenges head on.30+ days ago·More...View all Phenom People jobs - Hyderabad jobsSalary Search: (Product Development Engineer I) Machine Learning salaries in Hyderabad, TelanganaSee popular questions & answers about Phenom People"
275,USCA - Retrospective Analytics - VP,Citi,3.9,"Bengaluru, Karnataka",,"Responsible for documenting data requirements, data collection / processing / cleaning, and exploratory data analysis; which may include utilizing statistical…30+ days ago·More...View all Citi jobs - Bengaluru jobsSalary Search: USCA - Retrospective Analytics - VP salaries in Bengaluru, KarnatakaSee popular questions & answers about Citi"
276,Analytics Analyst - AVP,Deutsche Bank,3.8,"Jaipur, Rajasthan",,"Identify key demand levers, model expense data against each cost driver and provide actionable insights to optimise costs.Best in class leave policy.10 days ago·More...View all Deutsche Bank jobs - Jaipur jobsSalary Search: Analytics Analyst - AVP salaries in Jaipur, RajasthanSee popular questions & answers about Deutsche Bank"
277,Machine Learning Engineer,Softnautics,,India,,"The role will be part of Embedded department in which there is a very strong culture of teamwork, cooperation and collaboration.30+ days ago·More...View all Softnautics jobs - India jobsSalary Search: Machine Learning Engineer salaries in India"
278,Data Science,AdmyBrand,,"Bengaluru, Karnataka",,"Extending company's data with third party sources of information when needed.Enhancing data collection procedures to include information that is relevant for…30+ days ago·More...View all AdmyBrand jobs - Bengaluru jobsSalary Search: Data Science salaries in Bengaluru, Karnataka"
279,Data Scientist,RGF Professional Recruitment,,"Mumbai, Maharashtra+1 location",,"Curate and connect external data sets for broad enterprise-wide analytic usage.Engineer features by using your business acumen to bin, aggregate, pivot or…30+ days ago·More...View all RGF Professional Recruitment jobs - Mumbai jobsSalary Search: Data Scientist salaries in Mumbai, Maharashtra"
280,Applied ML engineer,sybill,,"Bengaluru, Karnataka","₹25,00,000 - ₹55,00,000 a year","3+ years of experience as an ML engineer, data scientist, CV/NLP researcher, or in a related role.Proficiency in data science and machine learning using Python…30+ days ago·More...View all sybill jobs - Bengaluru jobsSalary Search: Applied ML engineer salaries in Bengaluru, Karnataka"
281,Data Scientist,Sandvine,4.0,"Bengaluru, Karnataka•Remote",,"Facilitate automated data collections and validation of ML/AI models.Understand the business use-case and determine the data mining goals for it.30+ days ago·More...View all Sandvine jobs - Bengaluru jobsSalary Search: Data Scientist salaries in Bengaluru, KarnatakaSee popular questions & answers about Sandvine"
282,Machine Learning Solutions Engineer,Skit (previously Vernacular.ai),,"Bengaluru, Karnataka•Temporarily Remote",,"Familiarity with databases, data transformations, pipelines and general fluency in working with data.Take data-driven decisions to provide business value for…30+ days ago·More...View all Skit (previously Vernacular.ai) jobs - Bengaluru jobsSalary Search: Machine Learning Solutions Engineer salaries in Bengaluru, Karnataka"
283,Data Scientist,Talent Integrators,,"Gurgaon, Haryana",,"Experience of working with time series data.Develop ML/AI models on IoT time series data to serve different customer use cases.Bachelor’s/ Master’s degree.30+ days ago·More...View all Talent Integrators jobs - Gurgaon jobsSalary Search: Data Scientist salaries in Gurgaon, Haryana"
284,Machine Learning Engineer,Business Code (VS Tech solutions),,"Chennai, Tamil Nadu•Temporarily Remote","₹50,000 - ₹94,154 a month","Understanding of data structures, data modeling and software architecture.Study and transform data science prototypes.Job Types: Full-time, Contract.16 days ago·More...View all Business Code (VS Tech solutions) jobs - Chennai jobsSalary Search: Machine Learning Engineer salaries in Chennai, Tamil Nadu"
285,Artificial Intelligence / Data Science/ Machine Learning,TATA ELXSI LTD.,3.8,India,"₹3,50,000 - ₹5,00,000 a year",TATA ELXSI Ltd. is conducting off campus drive across India for BE/B.It provides design and technology services for product engineering and solutions across…30+ days ago·More...View all TATA ELXSI LTD. jobs - India jobsSalary Search: Artificial Intelligence / Data Science/ Machine Learning salaries in IndiaSee popular questions & answers about TATA ELXSI LTD.
286,Computational & Data Scientist,ExxonMobil,3.9,"Bengaluru, Karnataka",,"Work with computational scientists, data scientists, engineers, software developers, and geoscientists across the globe to develop, deliver and apply…30+ days ago·More...View all ExxonMobil jobs - Bengaluru jobsSalary Search: Computational & Data Scientist salaries in Bengaluru, KarnatakaSee popular questions & answers about ExxonMobil"
287,Sr Data Scientist,TARGET,3.6,"Bengaluru, Karnataka",,"Working with a talented team of marketeers and collaborating with scientists.MTech or MS (Statistics, Economics) with relevant data experience of 2+ years.23 days ago·More...View all TARGET jobs - Bengaluru jobsSalary Search: Sr Data Scientist salaries in Bengaluru, KarnatakaSee popular questions & answers about TARGET"
288,Data Scientist - Manager,EY,4.0,"Kochi, Kerala",,"Perform exploratory data analyses, generate and test working hypotheses, prepare and analyse historical data and identify patterns.7 days ago·More...View all EY jobs - Kochi jobsSalary Search: Data Scientist - Manager salaries in Kochi, KeralaSee popular questions & answers about EY"
289,Data Science Consultant,Blue Yonder,,"Bengaluru, Karnataka",,"Supports senior team members in designing, developing, and testing new algorithms, models, or solving approaches based on machine learning, operation research,…30+ days ago·More...View all Blue Yonder jobs - Bengaluru jobsSalary Search: Data Science Consultant salaries in Bengaluru, KarnatakaSee popular questions & answers about Blue Yonder"
290,Data Scientist,Philips,4.0,"Bengaluru, Karnataka",,"Experience in statistical modelling, machine learning, data mining, unstructured data analytics and natural language processing.16 days ago·More...View all Philips jobs - Bengaluru jobsSalary Search: Data Scientist salaries in Bengaluru, KarnatakaSee popular questions & answers about Philips"
291,Machine Learning Engineer (Backend),PREZENTIUM,3.0,India,,"Hands-on experience in building NLP based applications and understanding of NLP techniques for text representation, semantic extraction techniques, data…30+ days ago·More...View all PREZENTIUM jobs - India jobsSalary Search: Machine Learning Engineer (Backend) salaries in India"
292,Machine Learning Engineer,F(x) Data Labs Pvt. Ltd.,,"Ahmedabad, Gujarat•Temporarily Remote","₹6,00,000 - ₹8,00,000 a year","Candidates having 5+ years of relevant experience are eligible to apply for this role.Analyses and checks the suitability of an algorithm if it caters to the…24 days ago·More...View all F(x) Data Labs Pvt. Ltd. jobs - Ahmedabad jobsSalary Search: Machine Learning Engineer salaries in Ahmedabad, Gujarat"
293,Head of AI,Nasscom,4.0,"Bengaluru, Karnataka",,Identify key areas of AI focus for NASSCOM and define strategy and roadmap to develop a vibrant DS & AI ecosystem in the country.3 days ago·More...View all Nasscom jobs - Bengaluru jobsSee popular questions & answers about Nasscom
294,Machine Learning - Product Development Engineer III,Phenom People,4.7,"Hyderabad, Telangana",,"Work closely with Machine Learning Scientists (PhDs), ML engineers, data scientists and data engineers to address challenges head on.30+ days ago·More...View all Phenom People jobs - Hyderabad jobsSalary Search: Machine Learning - Product Development Engineer III salaries in Hyderabad, TelanganaSee popular questions & answers about Phenom People"
295,Data Scientist,xtLytics,,"Noida, Uttar Pradesh",,"Is passionate about solving business problems using large, complex data sets.Ability to translate data into insights and communicate high-level recommendations…30+ days ago·More...View all xtLytics jobs - Noida jobsSalary Search: Data Scientist salaries in Noida, Uttar Pradesh"
296,Data Science Lead,"Dr. Reddy's Laboratories, Inc.",4.2,"Hyderabad, Telangana",,"Identifies and interprets trends and patterns in complex data sets to enable the business to take data-driven decisions. Validate and follow up on results.16 days ago·More...View all Dr. Reddy's Laboratories, Inc. jobs - Hyderabad jobsSalary Search: Data Science Lead salaries in Hyderabad, TelanganaSee popular questions & answers about Dr. Reddy's Laboratories, Inc."
297,Lead Data Science,MiQ Digital,,"Bengaluru, Karnataka",,"6+ years of experience in solving data science problems using machine learning, data mining algorithms and big data tools.30+ days ago·More...View all MiQ Digital jobs - Bengaluru jobsSalary Search: Lead Data Science salaries in Bengaluru, Karnataka"
298,"Analyst, Data Science",Standard Chartered,4.1,"Bengaluru, Karnataka",,"The candidate will have a profound knowledge of large data sets, data management, data governance, data science and metadata.30+ days ago·More...View all Standard Chartered jobs - Bengaluru jobsSalary Search: Analyst, Data Science salaries in Bengaluru, KarnatakaSee popular questions & answers about Standard Chartered"
299,Machine Learning/Artificial Intelligence,Maveric Systems,3.5,India,,Build data ingest and data transformation infrastructureIdentify transfer learning opportunities and new training datasets.30+ days ago·More...View all Maveric Systems jobs - India jobsSalary Search: Machine Learning/Artificial Intelligence salaries in India
300,Data Science curriculum Developer,Whitehat Education Technology Private Limited,3.1,"Mumbai, Maharashtra•Temporarily Remote","₹6,00,000 a year","Deep knowledge of programming concepts like algorithms, loops, etc and prior coding experience preferably Machine learning, data structures and data science…30+ days ago·More...View all Whitehat Education Technology Private Limited jobs - Mumbai jobsSalary Search: Data Science curriculum Developer salaries in Mumbai, MaharashtraSee popular questions & answers about Whitehat Education Technology Private Limited"
301,Sr Data Scientist,Uber,3.7,"Bengaluru, Karnataka",,"Experiences working with large data sets.Marketing / product data science or consulting experience.Solid understanding of source data, its strengths,…29 days ago·More...View all Uber jobs - Bengaluru jobsSalary Search: Sr Data Scientist salaries in Bengaluru, KarnatakaSee popular questions & answers about Uber"
302,Machine Learning Software Engineer,Apple,4.2,"Hyderabad, Telangana",,"Conceive and design end to end machine learning solutions to support Apple's business units: - Work with business owners to map business requirements into…7 days ago·More...View all Apple jobs - Hyderabad jobsSalary Search: Machine Learning Software Engineer salaries in Hyderabad, TelanganaSee popular questions & answers about Apple"
303,Data And Analytics - Data Scientist AI/ML / Computer Vision-...,EY,4.0,"Bengaluru, Karnataka",,"5 - 8 years of experience.Should have had hands on experience in Deep Learning and Computer Vision.Hands on experience on AI (ML/ Advanced Analytics) projects…13 days ago·More...View all EY jobs - Bengaluru jobsSalary Search: Data And Analytics - Data Scientist AI/ML / Computer Vision- Senior salaries in Bengaluru, KarnatakaSee popular questions & answers about EY"
304,Data Scientist,Foghorn Systems,,"Pune, Maharashtra",,"Complex Event Processing (CEP) or other streaming data as a data source for data mining analysis.Integrate the data mining projects embedded data mining…30+ days ago·More...View all Foghorn Systems jobs - Pune jobsSalary Search: Data Scientist salaries in Pune, Maharashtra"
305,Data Science Platform and Ops Engineer,Oracle,3.8,"Hyderabad, Telangana",,"As a Data Science Platfiorm Engineer, you will be working closely with various data scientists, engineering and product leaders to innovate and build best in…22 days ago·More...View all Oracle jobs - Hyderabad jobsSalary Search: Data Science Platform and Ops Engineer salaries in Hyderabad, TelanganaSee popular questions & answers about Oracle"
306,"Manager / Specialist - Data Science, WAVE",McKinsey & Company,4.3,"Gurgaon, Haryana",,"You will work closely with other data scientists, data engineers, product developers and other analytics focused consultants to integrate advanced analytics…7 days ago·More...View all McKinsey & Company jobs - Gurgaon jobsSalary Search: Manager / Specialist - Data Science, WAVE salaries in Gurgaon, HaryanaSee popular questions & answers about McKinsey & Company"
307,Lead Data Scientist,Honeywell,3.7,"Bengaluru, Karnataka",,"Business functional process and data experience including SAP, SFDC data sets and processes.Develop data modeling, mining, pattern analysis, data visualization…9 days ago·More...View all Honeywell jobs - Bengaluru jobsSalary Search: Lead Data Scientist salaries in Bengaluru, KarnatakaSee popular questions & answers about Honeywell"
308,Senior Data Scientist,QBurst,4.0,"Bengaluru, Karnataka",,"Build tools to facilitate training data generation and accelerate the annotation process.Gather, clean, and annotate data for training machine learning models.30+ days ago·More...View all QBurst jobs - Bengaluru jobsSalary Search: Senior Data Scientist salaries in Bengaluru, Karnataka"
309,Principal Data Scientist,CereSight,,India•Remote,,"Knowledge in a broad range of machine learning areas, including: Deep learning, including novel architectures with attention and memory, supervised learning,…30+ days ago·More...View all CereSight jobs - India jobsSalary Search: Principal Data Scientist salaries in India"
310,Senior Data Scientist,Larsen & Toubro Infotech Limited,3.7,India,,"We provide marketers, agencies, operators, and media owners with data-driven solutions for buying and selling TV advertising.30+ days ago·More...View all Larsen & Toubro Infotech Limited jobs - India jobsSalary Search: Senior Data Scientist salaries in IndiaSee popular questions & answers about Larsen & Toubro Infotech Limited"
311,Manager - Deal Analytics - CM/IPS,PwC,4.0,"Mumbai, Maharashtra",,"By means of data analytics, you are expected to utilize various data technology including data.Managing high performing technical teams, comprising data…30+ days ago·More...View all PwC jobs - Mumbai jobsSalary Search: Manager - Deal Analytics - CM/IPS salaries in Mumbai, MaharashtraSee popular questions & answers about PwC"
312,Analyst| Research Data Science GRC,Barclays,3.9,"Mumbai, Maharashtra",,"The primary responsibility of the research data scientist is to use alternative data and data science methods to inform financial research collaboratively with…30+ days ago·More...View all Barclays jobs - Mumbai jobsSalary Search: Analyst| Research Data Science GRC salaries in Mumbai, MaharashtraSee popular questions & answers about Barclays"
313,Jr. Data Scientist,Applied Data Finance,,"Chennai, Tamil Nadu",,"Online test will cover various topics, including sql, programming, and in python: panda and use other data analytics packages).30+ days ago·More...View all Applied Data Finance jobs - Chennai jobsSalary Search: Jr. Data Scientist salaries in Chennai, Tamil Nadu"
314,Senior Data Scientist,Atonarp,,"Bengaluru, Karnataka",,"Individual technical contributor with self-drive to understand problem statements and make design decisions - 'own' what you do, make your calls, and defend…30+ days ago·More...View all Atonarp jobs - Bengaluru jobsSalary Search: Senior Data Scientist salaries in Bengaluru, Karnataka"
315,Data Controller – Taxroll Processing,Pathfinder Business Analysis,3.5,Tamil Nadu,,Acquiring data from primary and secondary data sources and maintain the data systems.Analyze various data sources to discover incorrect patterns and fix the…30+ days ago·More...View all Pathfinder Business Analysis jobs - Tamil Nadu jobsSalary Search: Data Controller – Taxroll Processing salaries in Tamil Nadu
316,Machine Learning Expert,WAVELABS TECHNOLOGIES,,"Hyderabad, Telangana•Remote",,"Minimum 5 years of experience in exploratory data analysis (EDA), Feature engineering and data visualisation.Our human-centered approach meshes seamlessly with…30+ days ago·More...View all WAVELABS TECHNOLOGIES jobs - Hyderabad jobsSalary Search: Machine Learning Expert salaries in Hyderabad, Telangana"
317,"Senior Data Scientist, Payments compliance Bangalore",Airbnb,4.3,"Bengaluru, Karnataka",,"Build the data foundation you need, in partnership with the data engineering team.Empower the product and engineering teams to make data-driven decisions.30+ days ago·More...View all Airbnb jobs - Bengaluru jobsSalary Search: Senior Data Scientist, Payments compliance Bangalore salaries in Bengaluru, KarnatakaSee popular questions & answers about Airbnb"
318,Data Science Manager,"Zendrive, Inc.",,"Bengaluru, Karnataka",,"You should be able to provide technical expertise in the activities in the Data Science workflow such as data analysis and visualization, feature engineering,…30+ days ago·More...View all Zendrive, Inc. jobs - Bengaluru jobsSalary Search: Data Science Manager salaries in Bengaluru, Karnataka"
319,Data/ML Engineer,OptiSol,,"Chennai, Tamil Nadu",,"Experienced in analyzing data and train ML models for variety of use cases and data types like video, text, sensor etc.Experience with SQL/NoSQL databases.30+ days ago·More...View all OptiSol jobs - Chennai jobsSalary Search: Data/ML Engineer salaries in Chennai, Tamil Nadu"
320,Data Science Teaching staff,Techolas Technology,,"Calicut, Kerala","₹15,000 a month","Experience : 1 year plus (required).Total work: 1 year (Preferred).7 days ago·More...View all Techolas Technology jobs - Calicut jobsSalary Search: Data Science Teaching staff salaries in Calicut, Kerala"
321,Senior Data Scientist,GSN Games,,"Bengaluru, Karnataka",,"Collaborate with other data scientists and data analysts to build, tune, and optimize machine learning models to optimize all aspects of the business.1 day ago·More...View all GSN Games jobs - Bengaluru jobsSalary Search: Senior Data Scientist salaries in Bengaluru, Karnataka"
322,Manager- Analytics,Genpact,3.8,"Bengaluru, Karnataka+1 location",,"Own end to end project from design, development and delivery of analytics solutions which includes dashboards development, data engineering and data science…8 days ago·More...View all Genpact jobs - Bengaluru jobsSalary Search: Manager- Analytics salaries in Bengaluru, KarnatakaSee popular questions & answers about Genpact"
323,Machine Learning | 4 to 6 years | Mumbai & Pune,Capgemini,3.8,"Mumbai, Maharashtra",,"Experience in ML/Data Science.Understanding on Machine Learning technics, Neural Network,Linear regression, sentiment analysis, Clustering, anomaly detection,…20 days ago·More...View all Capgemini jobs - Mumbai jobsSalary Search: Machine Learning | 4 to 6 years | Mumbai & Pune salaries in Mumbai, MaharashtraSee popular questions & answers about Capgemini"
324,Data Scientist,infoanalytica,3.6,"Ahmedabad, Gujarat",,"The key aspects of this role:Undertake preprocessing of structured and unstructured dataAssess the effectiveness and accuracy of new and existing data sources…30+ days ago·More...View all infoanalytica jobs - Ahmedabad jobsSalary Search: Data Scientist salaries in Ahmedabad, GujaratSee popular questions & answers about infoanalytica"
325,Software Engineer - Machine Learning,Adobe,4.3,"Bengaluru, Karnataka",,"Proficient in Object Oriented Programming Language - preferably Python, data structure and algorithm.Should have hands on experience data analysis tools like…19 days ago·More...View all Adobe jobs - Bengaluru jobsSalary Search: Software Engineer - Machine Learning salaries in Bengaluru, KarnatakaSee popular questions & answers about Adobe"
326,Sr. Applied Scientist,Uber,3.7,"Hyderabad, Telangana",,"Explore data to identify opportunities for improving the overall user experience.Ability to extract insights from data, and summarize learnings / takeaways.18 days ago·More...View all Uber jobs - Hyderabad jobsSalary Search: Sr. Applied Scientist salaries in Hyderabad, TelanganaSee popular questions & answers about Uber"
327,Senior Data Scientist,Noodle.ai,,"Bengaluru, Karnataka",,"And conversely, ability to translate business needs and user needs into language and concepts that other data scientists can understand and work with.30+ days ago·More...View all Noodle.ai jobs - Bengaluru jobsSalary Search: Senior Data Scientist salaries in Bengaluru, Karnataka"
328,Data Scientist,Microland,3.8,"Chennai, Tamil Nadu",,"Strong background in computer science/engineering, math, statistics, physics or any other computationally intense disciplines and possesses working experience…30+ days ago·More...View all Microland jobs - Chennai jobsSalary Search: Data Scientist salaries in Chennai, Tamil NaduSee popular questions & answers about Microland"
329,Consultant/AM- AI-Machine Learning - Mumbai,KPMG,3.9,"Mumbai, Maharashtra",,"Familiarity with versioning for both data and code.This includes refactoring and optimizing Data Scientist code from localized Notebooks or on-premises…30+ days ago·More...View all KPMG jobs - Mumbai jobsSalary Search: Consultant/AM- AI-Machine Learning - Mumbai salaries in Mumbai, MaharashtraSee popular questions & answers about KPMG"
330,Associate Data Scientist,HR Devi and Associates,,"Mumbai, Maharashtra","₹2,00,000 - ₹3,00,000 a year","Routinely build algorithms that work on web scale data.Hands on knowledge of R or Python for data analysis.Some knowledge of Big data technologies like Hadoop…30+ days ago·More...View all HR Devi and Associates jobs - Mumbai jobsSalary Search: Associate Data Scientist salaries in Mumbai, Maharashtra"
331,Sr QA Engineer in Machine Learning,ServiceNow,3.6,"Hyderabad, Telangana",,"Experience with data augmentation, synthetic data, and similar techniques for improving quality and testing scalability.3 days ago·More...View all ServiceNow jobs - Hyderabad jobsSalary Search: Sr QA Engineer in Machine Learning salaries in Hyderabad, TelanganaSee popular questions & answers about ServiceNow"
332,Quantum Data Scientist,Kirat IT Solutions,,"Kolkata, West Bengal",,"2+ years of data engineering and data science experience.Implement quantum approaches, which includes data pre-/post-processing, running numeric and…30+ days ago·More...View all Kirat IT Solutions jobs - Kolkata jobsSalary Search: Quantum Data Scientist salaries in Kolkata, West Bengal"
333,Lead Analyst- Data Science,Infosys Limited,3.9,"Bengaluru, Karnataka",,"Leverages advanced knowledge and experience and translates into a hands-on application to provide solution's in the areas of predictive analytics and data…30+ days ago·More...View all Infosys Limited jobs - Bengaluru jobsSalary Search: Lead Analyst- Data Science salaries in Bengaluru, KarnatakaSee popular questions & answers about Infosys Limited"
334,Software Engineer – Machine Learning,Netradyne,,"Bengaluru, Karnataka",,"Experience with image, video and time-series data.Design, implement and track key metrics; and architect data-driven solutions.30+ days ago·More...View all Netradyne jobs - Bengaluru jobsSalary Search: Software Engineer – Machine Learning salaries in Bengaluru, Karnataka"
335,Data & Analytics Solution Architect,ZF,3.9,"Hyderabad, Telangana",,"Experience in data warehousing, data modelling, and data analysis.Define data structures and data models according to requirements.30+ days ago·More...View all ZF jobs - Hyderabad jobsSalary Search: Data & Analytics Solution Architect salaries in Hyderabad, TelanganaSee popular questions & answers about ZF"
336,Edge AI Deep Learning Software Engineer,Intel,4.1,"Bengaluru, Karnataka",,"Implement various distributed algorithms such as model/data parallel frameworks, parameter servers, dataflow based asynchronous data communication in deep…30+ days ago·More...View all Intel jobs - Bengaluru jobsSalary Search: Edge AI Deep Learning Software Engineer salaries in Bengaluru, KarnatakaSee popular questions & answers about Intel"
337,Officer (Spec Analytics Intmd Analyst - C11)),Citi,3.9,"Bengaluru, Karnataka",,"Responsible for documenting data requirements, data collection / processing / cleaning, and exploratory data analysis; which may include utilizing statistical…30+ days ago·More...View all Citi jobs - Bengaluru jobsSalary Search: Officer (Spec Analytics Intmd Analyst - C11)) salaries in Bengaluru, KarnatakaSee popular questions & answers about Citi"
338,Equities Quant Research and Data Science Specialist,MSCI Inc,3.9,"Mumbai, Maharashtra",,"Familiarity with investment research, data vendors such as Refinitiv and FactSet as well as providers of alternative data; and risk and portfolio management…3 days ago·More...View all MSCI Inc jobs - Mumbai jobsSalary Search: Equities Quant Research and Data Science Specialist salaries in Mumbai, Maharashtra"
339,Data Science Expert - Analytics,Hewlett Packard Enterprise,3.8,"Bengaluru, Karnataka",,"This work would involve designing/implementing the data pipeline from data collection to scrubbing and analysis.23 days ago·More...View all Hewlett Packard Enterprise jobs - Bengaluru jobsSalary Search: Data Science Expert - Analytics salaries in Bengaluru, KarnatakaSee popular questions & answers about Hewlett Packard Enterprise"
340,"Director, Data Analytics",Gartner,3.7,"Gurgaon, Haryana",,"Strong data literacy skills- ability to communicate effectively preferred.Effectively manage a team of analysts that provides influential data visuals for…21 days ago·More...View all Gartner jobs - Gurgaon jobsSalary Search: Director, Data Analytics salaries in Gurgaon, Haryana"
341,Senior Data Scientist,Innoplexus,4.4,"Pune, Maharashtra",,"Lead and mentor a team of data scientists in applying existing machine and deep learning algorithms for diverse problem statements relevant in organization’s…30+ days ago·More...View all Innoplexus jobs - Pune jobsSalary Search: Senior Data Scientist salaries in Pune, Maharashtra"
342,Data Scientist,skilora,,+1 locationRemote,,Able to build and convey impactful insights drawing from multiple data sources.Salary is negotiable and commensurate with experience.30+ days ago·More...View all skilora jobs - Remote jobsSalary Search: Data Scientist salaries in Remote
343,Senior Data Scientist,Aretove,,India,,"Develop visualization/ presentations to clearly articulate and present data insights to various stakeholders.Processing, cleansing, and verifying the integrity…30+ days ago·More...View all Aretove jobs - India jobsSalary Search: Senior Data Scientist salaries in India"
344,Assistant Product Manager- Global Analytics Platform,Unilever,4.2,"Bengaluru, Karnataka",,"For Unilever to remain competitive in the future, the business needs to continue its path to become data intelligent.Governance with Markets & Product Leads.30+ days ago·More...View all Unilever jobs - Bengaluru jobsSalary Search: Assistant Product Manager- Global Analytics Platform salaries in Bengaluru, KarnatakaSee popular questions & answers about Unilever"
345,TA - Machine Learning Engineer,Quantiphi,2.0,"Mumbai, Maharashtra",,"Experience of designing ML workflows and scalable data processing/analysis pipelines using tools like Airflow, Beam, Spark, Kafka, Nifi etc.7 days ago·More...View all Quantiphi jobs - Mumbai jobsSalary Search: TA - Machine Learning Engineer salaries in Mumbai, Maharashtra"
346,"Senior Data Analyst, Reporting & Analytics",Expedia Group,3.9,"Gurgaon, Haryana",,"Experience in a data engineer/data scientist/technical analyst role.You will take complex data analysis and make it simple to understand by distilling internal…8 days ago·More...View all Expedia Group jobs - Gurgaon jobsSalary Search: Senior Data Analyst, Reporting & Analytics salaries in Gurgaon, HaryanaSee popular questions & answers about Expedia Group"
347,Machine Learning Data Engineer,Vodafone,3.9,"Pune, Maharashtra",,"The Data Engineer is a software engineer specialised in data solutions, including technologies to use and scalability of different solutions.29 days ago·More...View all Vodafone jobs - Pune jobsSalary Search: Machine Learning Data Engineer salaries in Pune, MaharashtraSee popular questions & answers about Vodafone"
348,Data Science - Senior Associate,TheMathCompany,,"Bengaluru, Karnataka",,"Well versed with big data handling using Hadoop, etc.Primary Responsibilities: Ability to work with business users to refine analytical requirements and…30+ days ago·More...View all TheMathCompany jobs - Bengaluru jobsSalary Search: Data Science - Senior Associate salaries in Bengaluru, KarnatakaSee popular questions & answers about TheMathCompany"
349,Machine Learning Engineer - Merchant Platform,GO-JEK,,"Bengaluru, Karnataka",,"Process data from streaming/raw data based on user needs.Collaborate with other Data Engineers to develop data and model pipelines.30+ days ago·More...View all GO-JEK jobs - Bengaluru jobsSalary Search: Machine Learning Engineer - Merchant Platform salaries in Bengaluru, Karnataka"
350,DG - Senior Manager - Data Scientist Collections,Genpact,3.8,"Bengaluru, Karnataka",,"Develop custom data models and algorithms to apply to data sets.Assess the efficiency and accuracy of new data sources and data gathering techniques.30+ days ago·More...View all Genpact jobs - Bengaluru jobsSalary Search: DG - Senior Manager - Data Scientist Collections salaries in Bengaluru, KarnatakaSee popular questions & answers about Genpact"
